TOT,Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,Relevant Features,500ms,500ms,4,4,2,3,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,2,3,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,2,4,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,2,4,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,1,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,1,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,2,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,2,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,3,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,3,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,4,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,3,4,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,1,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,1,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,2,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,2,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,3,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,3,spherical,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,4,full,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,500ms,4,4,4,4,spherical,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,1,full,0.6023456790123456,0.0483942743700123,0.7037037037037037,0.4814814814814814,23.0,10.0,34.0,14.0,0.696969696969697,0.6216216216216216,0.6571428571428571
3,Relevant Features,500ms,100ms,1,1,1,1,diag,0.5564197530864197,0.0539621989433304,0.654320987654321,0.4320987654320987,13.0,20.0,40.0,8.0,0.3939393939393939,0.6190476190476191,0.4814814814814814
3,Relevant Features,500ms,100ms,1,1,1,1,spherical,0.5454320987654321,0.0503419188588506,0.6790123456790124,0.4567901234567901,23.0,10.0,32.0,16.0,0.696969696969697,0.5897435897435898,0.638888888888889
3,Relevant Features,500ms,100ms,1,1,1,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,2,diag,0.4074074074074073,0.0034918853391928,0.4320987654320987,0.382716049382716,31.0,2.0,4.0,44.0,0.9393939393939394,0.4133333333333333,0.5740740740740741
3,Relevant Features,500ms,100ms,1,1,1,2,spherical,0.4518518518518519,0.0537285312271331,0.6419753086419753,0.3333333333333333,32.0,1.0,20.0,28.0,0.9696969696969696,0.5333333333333333,0.6881720430107527
3,Relevant Features,500ms,100ms,1,1,1,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,3,spherical,0.4306172839506172,0.0420217607891453,0.5679012345679012,0.3209876543209876,30.0,3.0,16.0,32.0,0.9090909090909092,0.4838709677419355,0.631578947368421
3,Relevant Features,500ms,100ms,1,1,1,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,1,4,spherical,0.4343209876543211,0.0364722367179709,0.5308641975308642,0.3580246913580246,32.0,1.0,11.0,37.0,0.9696969696969696,0.463768115942029,0.6274509803921569
3,Relevant Features,500ms,100ms,1,1,2,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,1,diag,0.4072839506172838,0.0027578157905788,0.419753086419753,0.382716049382716,32.0,1.0,2.0,46.0,0.9696969696969696,0.4102564102564102,0.5765765765765766
3,Relevant Features,500ms,100ms,1,1,2,1,spherical,0.4516049382716048,0.0443132494362378,0.5555555555555556,0.345679012345679,30.0,3.0,15.0,33.0,0.9090909090909092,0.4761904761904761,0.6249999999999999
3,Relevant Features,500ms,100ms,1,1,2,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,2,spherical,0.422716049382716,0.0294293643605093,0.5061728395061729,0.3580246913580246,33.0,0.0,8.0,40.0,1.0,0.4520547945205479,0.6226415094339622
3,Relevant Features,500ms,100ms,1,1,2,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,3,spherical,0.4248148148148148,0.0259608817843477,0.4938271604938271,0.3333333333333333,33.0,0.0,7.0,41.0,1.0,0.4459459459459459,0.616822429906542
3,Relevant Features,500ms,100ms,1,1,2,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,2,4,spherical,0.4219753086419754,0.0252033340563054,0.4814814814814814,0.3580246913580246,33.0,0.0,6.0,42.0,1.0,0.44,0.6111111111111112
3,Relevant Features,500ms,100ms,1,1,3,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,1,spherical,0.4196296296296296,0.0328726742367716,0.5185185185185185,0.345679012345679,29.0,4.0,13.0,35.0,0.8787878787878788,0.453125,0.5979381443298969
3,Relevant Features,500ms,100ms,1,1,3,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,2,spherical,0.4185185185185186,0.0255110843453973,0.4938271604938271,0.3580246913580246,33.0,0.0,7.0,41.0,1.0,0.4459459459459459,0.616822429906542
3,Relevant Features,500ms,100ms,1,1,3,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,3,spherical,0.4187654320987654,0.0199588053115666,0.4814814814814814,0.382716049382716,33.0,0.0,6.0,42.0,1.0,0.44,0.6111111111111112
3,Relevant Features,500ms,100ms,1,1,3,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,3,4,spherical,0.4149382716049383,0.0187958655102776,0.4691358024691358,0.3703703703703703,33.0,0.0,5.0,43.0,1.0,0.4342105263157895,0.6055045871559633
3,Relevant Features,500ms,100ms,1,1,4,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,1,spherical,0.4249382716049382,0.0290677170581614,0.5185185185185185,0.345679012345679,33.0,0.0,9.0,39.0,1.0,0.4583333333333333,0.6285714285714286
3,Relevant Features,500ms,100ms,1,1,4,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,2,spherical,0.4162962962962961,0.0190523868877633,0.4691358024691358,0.3703703703703703,33.0,0.0,5.0,43.0,1.0,0.4342105263157895,0.6055045871559633
3,Relevant Features,500ms,100ms,1,1,4,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,3,spherical,0.4175308641975309,0.0185086393401581,0.4691358024691358,0.3703703703703703,33.0,0.0,5.0,43.0,1.0,0.4342105263157895,0.6055045871559633
3,Relevant Features,500ms,100ms,1,1,4,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,1,4,4,spherical,0.4187654320987654,0.0177777777777777,0.4691358024691358,0.3703703703703703,33.0,0.0,5.0,43.0,1.0,0.4342105263157895,0.6055045871559633
3,Relevant Features,500ms,100ms,1,2,1,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,1,diag,0.5925925925925927,1.1102230246251563e-16,0.5925925925925926,0.5925925925925926,0.0,33.0,48.0,0.0,0.0,0.0,0.0
3,Relevant Features,500ms,100ms,1,2,1,1,spherical,0.5746913580246913,0.037502222664405,0.6666666666666666,0.4691358024691358,13.0,20.0,41.0,7.0,0.3939393939393939,0.65,0.490566037735849
3,Relevant Features,500ms,100ms,1,2,1,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,2,diag,0.5255555555555556,0.0769256673616796,0.6790123456790124,0.382716049382716,24.0,9.0,31.0,17.0,0.7272727272727273,0.5853658536585366,0.6486486486486487
3,Relevant Features,500ms,100ms,1,2,1,2,spherical,0.5412345679012346,0.053150119692143,0.6790123456790124,0.4074074074074074,22.0,11.0,33.0,15.0,0.6666666666666666,0.5945945945945946,0.6285714285714286
3,Relevant Features,500ms,100ms,1,2,1,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,3,spherical,0.4912345679012345,0.0503393453229939,0.654320987654321,0.3703703703703703,25.0,8.0,28.0,20.0,0.7575757575757576,0.5555555555555556,0.6410256410256411
3,Relevant Features,500ms,100ms,1,2,1,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,1,4,spherical,0.507037037037037,0.0472133050565586,0.6296296296296297,0.382716049382716,26.0,7.0,25.0,23.0,0.7878787878787878,0.5306122448979592,0.6341463414634148
3,Relevant Features,500ms,100ms,1,2,2,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,1,diag,0.5109876543209877,0.0718788927098387,0.6790123456790124,0.3703703703703703,24.0,9.0,31.0,17.0,0.7272727272727273,0.5853658536585366,0.6486486486486487
3,Relevant Features,500ms,100ms,1,2,2,1,spherical,0.5135802469135803,0.04743054990691,0.6296296296296297,0.3950617283950617,24.0,9.0,27.0,21.0,0.7272727272727273,0.5333333333333333,0.6153846153846153
3,Relevant Features,500ms,100ms,1,2,2,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,2,spherical,0.4666666666666667,0.0399664544598485,0.5802469135802469,0.382716049382716,28.0,5.0,19.0,29.0,0.8484848484848485,0.4912280701754385,0.6222222222222222
3,Relevant Features,500ms,100ms,1,2,2,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,3,spherical,0.4719753086419753,0.0401131990686533,0.5679012345679012,0.3580246913580246,32.0,1.0,14.0,34.0,0.9696969696969696,0.4848484848484848,0.6464646464646465
3,Relevant Features,500ms,100ms,1,2,2,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,2,4,spherical,0.4511111111111112,0.0370131610284187,0.5555555555555556,0.3703703703703703,33.0,0.0,12.0,36.0,1.0,0.4782608695652174,0.6470588235294118
3,Relevant Features,500ms,100ms,1,2,3,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,1,spherical,0.4604938271604938,0.0496136575244694,0.6172839506172839,0.3580246913580246,24.0,9.0,26.0,22.0,0.7272727272727273,0.5217391304347826,0.6075949367088608
3,Relevant Features,500ms,100ms,1,2,3,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,2,spherical,0.4628395061728395,0.0389033874599678,0.5679012345679012,0.3580246913580246,32.0,1.0,14.0,34.0,0.9696969696969696,0.4848484848484848,0.6464646464646465
3,Relevant Features,500ms,100ms,1,2,3,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,3,spherical,0.4324691358024691,0.0353722555677987,0.5308641975308642,0.345679012345679,29.0,4.0,14.0,34.0,0.8787878787878788,0.4603174603174603,0.6041666666666666
3,Relevant Features,500ms,100ms,1,2,3,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,3,4,spherical,0.4377777777777777,0.0282292528749588,0.5061728395061729,0.3333333333333333,31.0,2.0,10.0,38.0,0.9393939393939394,0.4492753623188406,0.6078431372549019
3,Relevant Features,500ms,100ms,1,2,4,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,1,spherical,0.4634567901234568,0.0385066458435397,0.5432098765432098,0.3703703703703703,28.0,5.0,16.0,32.0,0.8484848484848485,0.4666666666666667,0.6021505376344086
3,Relevant Features,500ms,100ms,1,2,4,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,2,spherical,0.4341975308641974,0.033404359628478,0.5432098765432098,0.345679012345679,30.0,3.0,14.0,34.0,0.9090909090909092,0.46875,0.6185567010309279
3,Relevant Features,500ms,100ms,1,2,4,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,3,spherical,0.4267901234567901,0.0295912817686884,0.5061728395061729,0.345679012345679,32.0,1.0,9.0,39.0,0.9696969696969696,0.4507042253521127,0.6153846153846154
3,Relevant Features,500ms,100ms,1,2,4,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,2,4,4,spherical,0.4406172839506173,0.028619350365854,0.5185185185185185,0.3703703703703703,33.0,0.0,9.0,39.0,1.0,0.4583333333333333,0.6285714285714286
3,Relevant Features,500ms,100ms,1,3,1,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,1,spherical,0.5560493827160493,0.0409802164901025,0.6419753086419753,0.4567901234567901,12.0,21.0,40.0,8.0,0.3636363636363636,0.6,0.4528301886792453
3,Relevant Features,500ms,100ms,1,3,1,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,2,spherical,0.5337037037037038,0.0489130442881998,0.6666666666666666,0.4320987654320987,14.0,19.0,40.0,8.0,0.4242424242424242,0.6363636363636364,0.5090909090909091
3,Relevant Features,500ms,100ms,1,3,1,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,3,spherical,0.5144444444444445,0.0531597254421425,0.6790123456790124,0.4074074074074074,17.0,16.0,38.0,10.0,0.5151515151515151,0.6296296296296297,0.5666666666666667
3,Relevant Features,500ms,100ms,1,3,1,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,1,4,spherical,0.5212345679012345,0.049983383917918,0.6172839506172839,0.4074074074074074,25.0,8.0,25.0,23.0,0.7575757575757576,0.5208333333333334,0.617283950617284
3,Relevant Features,500ms,100ms,1,3,2,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,1,spherical,0.5130864197530863,0.0473443510686659,0.6172839506172839,0.3950617283950617,17.0,16.0,33.0,15.0,0.5151515151515151,0.53125,0.5230769230769231
3,Relevant Features,500ms,100ms,1,3,2,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,2,spherical,0.4941975308641975,0.0480833688948033,0.5925925925925926,0.382716049382716,24.0,9.0,24.0,24.0,0.7272727272727273,0.5,0.5925925925925926
3,Relevant Features,500ms,100ms,1,3,2,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,3,spherical,0.484567901234568,0.0458746228783857,0.6049382716049383,0.3950617283950617,26.0,7.0,23.0,25.0,0.7878787878787878,0.5098039215686274,0.6190476190476191
3,Relevant Features,500ms,100ms,1,3,2,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,2,4,spherical,0.4682716049382716,0.0394387928484672,0.5555555555555556,0.3703703703703703,29.0,4.0,16.0,32.0,0.8787878787878788,0.4754098360655737,0.6170212765957447
3,Relevant Features,500ms,100ms,1,3,3,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,1,spherical,0.4945679012345678,0.0544280650594706,0.6172839506172839,0.3703703703703703,17.0,16.0,33.0,15.0,0.5151515151515151,0.53125,0.5230769230769231
3,Relevant Features,500ms,100ms,1,3,3,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,2,spherical,0.4841975308641976,0.0458482018531667,0.6296296296296297,0.382716049382716,28.0,5.0,23.0,25.0,0.8484848484848485,0.5283018867924528,0.6511627906976744
3,Relevant Features,500ms,100ms,1,3,3,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,3,spherical,0.4645679012345678,0.0440882503051235,0.5679012345679012,0.3703703703703703,29.0,4.0,17.0,31.0,0.8787878787878788,0.4833333333333333,0.6236559139784946
3,Relevant Features,500ms,100ms,1,3,3,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,3,4,spherical,0.449753086419753,0.038500114311673,0.5679012345679012,0.3580246913580246,31.0,2.0,15.0,33.0,0.9393939393939394,0.484375,0.6391752577319588
3,Relevant Features,500ms,100ms,1,3,4,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,1,spherical,0.4986419753086419,0.0522003281308941,0.6172839506172839,0.345679012345679,25.0,8.0,25.0,23.0,0.7575757575757576,0.5208333333333334,0.617283950617284
3,Relevant Features,500ms,100ms,1,3,4,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,2,spherical,0.4724691358024692,0.0406416677905651,0.5925925925925926,0.345679012345679,31.0,2.0,17.0,31.0,0.9393939393939394,0.5,0.6526315789473685
3,Relevant Features,500ms,100ms,1,3,4,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,3,spherical,0.4558024691358024,0.0301234567901234,0.5185185185185185,0.382716049382716,26.0,7.0,16.0,32.0,0.7878787878787878,0.4482758620689655,0.5714285714285714
3,Relevant Features,500ms,100ms,1,3,4,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,3,4,4,spherical,0.4439506172839506,0.0308849313073952,0.5185185185185185,0.3703703703703703,31.0,2.0,11.0,37.0,0.9393939393939394,0.4558823529411764,0.6138613861386139
3,Relevant Features,500ms,100ms,1,4,1,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,1,spherical,0.5712345679012344,0.0331202609318598,0.6419753086419753,0.5061728395061729,5.0,28.0,47.0,1.0,0.1515151515151515,0.8333333333333334,0.2564102564102564
3,Relevant Features,500ms,100ms,1,4,1,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,2,spherical,0.5450617283950616,0.0472816941730238,0.654320987654321,0.4320987654320987,11.0,22.0,42.0,6.0,0.3333333333333333,0.6470588235294118,0.44
3,Relevant Features,500ms,100ms,1,4,1,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,3,spherical,0.5229629629629629,0.0497676356510839,0.654320987654321,0.4074074074074074,17.0,16.0,36.0,12.0,0.5151515151515151,0.5862068965517241,0.5483870967741935
3,Relevant Features,500ms,100ms,1,4,1,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,1,4,spherical,0.5312345679012345,0.0433139839322676,0.654320987654321,0.4074074074074074,22.0,11.0,31.0,17.0,0.6666666666666666,0.5641025641025641,0.611111111111111
3,Relevant Features,500ms,100ms,1,4,2,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,1,spherical,0.5288888888888889,0.0460187565717402,0.6419753086419753,0.3950617283950617,16.0,17.0,36.0,12.0,0.4848484848484848,0.5714285714285714,0.5245901639344263
3,Relevant Features,500ms,100ms,1,4,2,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,2,spherical,0.5071604938271606,0.0433219006409112,0.6419753086419753,0.419753086419753,27.0,6.0,25.0,23.0,0.8181818181818182,0.54,0.6506024096385542
3,Relevant Features,500ms,100ms,1,4,2,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,3,spherical,0.4924691358024691,0.0533840351134984,0.6049382716049383,0.382716049382716,27.0,6.0,22.0,26.0,0.8181818181818182,0.5094339622641509,0.627906976744186
3,Relevant Features,500ms,100ms,1,4,2,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,2,4,spherical,0.4844444444444444,0.0392398430129756,0.5802469135802469,0.4074074074074074,30.0,3.0,17.0,31.0,0.9090909090909092,0.4918032786885246,0.6382978723404255
3,Relevant Features,500ms,100ms,1,4,3,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,1,spherical,0.4993827160493826,0.0504627269975983,0.5925925925925926,0.3703703703703703,14.0,19.0,34.0,14.0,0.4242424242424242,0.5,0.4590163934426229
3,Relevant Features,500ms,100ms,1,4,3,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,2,spherical,0.4959259259259259,0.0390426121068766,0.5802469135802469,0.4074074074074074,29.0,4.0,18.0,30.0,0.8787878787878788,0.4915254237288136,0.6304347826086957
3,Relevant Features,500ms,100ms,1,4,3,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,3,spherical,0.4738271604938272,0.040148330371779,0.6049382716049383,0.3950617283950617,30.0,3.0,19.0,29.0,0.9090909090909092,0.5084745762711864,0.6521739130434782
3,Relevant Features,500ms,100ms,1,4,3,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,3,4,spherical,0.464320987654321,0.0390753905342565,0.5555555555555556,0.3703703703703703,28.0,5.0,17.0,31.0,0.8484848484848485,0.4745762711864407,0.6086956521739131
3,Relevant Features,500ms,100ms,1,4,4,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,1,spherical,0.5090123456790123,0.046550086272005,0.6296296296296297,0.382716049382716,21.0,12.0,30.0,18.0,0.6363636363636364,0.5384615384615384,0.5833333333333334
3,Relevant Features,500ms,100ms,1,4,4,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,2,spherical,0.4677777777777778,0.0468451417631859,0.6049382716049383,0.3703703703703703,33.0,0.0,16.0,32.0,1.0,0.5076923076923077,0.673469387755102
3,Relevant Features,500ms,100ms,1,4,4,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,3,spherical,0.4619753086419752,0.0382190000874938,0.5432098765432098,0.382716049382716,33.0,0.0,11.0,37.0,1.0,0.4714285714285714,0.6407766990291262
3,Relevant Features,500ms,100ms,1,4,4,4,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,500ms,100ms,1,4,4,4,spherical,0.4509876543209877,0.0345879571448553,0.5185185185185185,0.3580246913580246,27.0,6.0,15.0,33.0,0.8181818181818182,0.45,0.5806451612903226
3,Relevant Features,500ms,100ms,2,1,1,1,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,2,1,1,1,diag,0.5925925925925927,1.1102230246251563e-16,0.5925925925925926,0.5925925925925926,0.0,33.0,48.0,0.0,0.0,0.0,0.0
3,Relevant Features,500ms,100ms,2,1,1,1,spherical,0.5774074074074074,0.0378050010844581,0.6790123456790124,0.4567901234567901,12.0,21.0,43.0,5.0,0.3636363636363636,0.7058823529411765,0.48
3,Relevant Features,500ms,100ms,2,1,1,2,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,2,1,1,2,diag,0.5329629629629629,0.0701872210525926,0.7160493827160493,0.4074074074074074,18.0,15.0,40.0,8.0,0.5454545454545454,0.6923076923076923,0.6101694915254238
3,Relevant Features,500ms,100ms,2,1,1,2,spherical,0.5528395061728396,0.045178438408807,0.654320987654321,0.4444444444444444,18.0,15.0,35.0,13.0,0.5454545454545454,0.5806451612903226,0.5625
3,Relevant Features,500ms,100ms,2,1,1,3,full,,,,,,,,,,,
3,Relevant Features,500ms,100ms,2,1,1,3,diag,,,,,,,,,,,
